"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"37J05LC5AXJC3EBFFNAFL20VFQIJD5","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3EFE17QCRC5P1HX1EG7KS82YDX6SHT","A4T1X0PO5N1G9","Submitted","Wed Mar 02 12:49:07 PST 2016","Wed Mar 02 12:50:10 PST 2016","Thu Mar 03 12:50:10 PST 2016","","","","63","100% (167/167)","100% (167/167)","100% (141/141)","Rolling_in_the_Deep-Personnel","<font color=""blue"">Question</font>: Who played piano on ""Rolling in the Deep""?<br/><font color=""blue"">Sentence(s)</font>: Piano – Neil Cowley","Who played the piano in the song ""Rolling in the Deep""?"
"3XABXM4AJ15H86J1T5J8WBYGIUD8QF","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3NG53N1RLVJZVEGGJV9KKQ4ONUAP8W","A4T1X0PO5N1G9","Submitted","Wed Mar 02 12:55:38 PST 2016","Wed Mar 02 12:56:04 PST 2016","Thu Mar 03 12:56:04 PST 2016","","","","26","100% (167/167)","100% (167/167)","100% (141/141)","Gangnam_Style-South_Korea","<font color=""blue"">Question</font>: Korea's services account recorded a surplus of how much in the first nine months of this year?<br/><font color=""blue"">Sentence(s)</font>: According to the Bank of Korea, the country's services account recorded a surplus of USD 2.3 billion in the first nine months of this year, compared to a deficit of USD 4.5 billion last year.","What was the surplus for Korea's services account in the first nine months of this year?"
"3KVQ0UJWPXL35LWL7GBBCG6B45SW54","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3QRYMNZ7FYHIQDWR6E7N7XVG1SUNTN","A2XI9YL5UOO2YC","Submitted","Wed Mar 02 12:50:38 PST 2016","Wed Mar 02 12:51:17 PST 2016","Thu Mar 03 12:51:17 PST 2016","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","Let_It_Be-Conflicts","<font color=""blue"">Question</font>: Which album did the Beatles record the year before Let It Be?<br/><font color=""blue"">Sentence(s)</font>: The acrimony that began during the recording of the previous year's ""White Album"" resumed soon after the rehearsals began.","What album was recorded a year before let it be?"
"38O9DZ0A62NDC9YSYFW9GF4MWT962D","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3S4AW7T80BI8LSEGF0Q0MXFZGYEL4O","A1T9IKE8GV4LR4","Submitted","Wed Mar 02 12:57:06 PST 2016","Wed Mar 02 12:58:51 PST 2016","Thu Mar 03 12:58:51 PST 2016","","","","105","100% (23/23)","100% (23/23)","100% (23/23)","Hey_Jude-Composition_and_structure","<font color=""blue"">Question</font>: What are the three chords that McCartney plays on?<br/><font color=""blue"">Sentence(s)</font>: The patterns McCartney plays are based on three chords: F, C, and B-flat (I, V and IV); the second verse adds accompaniment by guitar and a single tambourine.","What three chords does McCartney generally make use of?"
"3ABAOCJ4R84WTVL5N6TR1TZB2Z1QMK","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3OLQQLKKNSPKI4N91LQ0F4EYPY2EJK","A2IUT0610X9CV0","Submitted","Wed Mar 02 12:57:22 PST 2016","Wed Mar 02 12:57:49 PST 2016","Thu Mar 03 12:57:49 PST 2016","","","","27","100% (18/18)","100% (18/18)","0% (0/0)","I_Want_to_Hold_Your_Hand-Musical_structure","<font color=""blue"">Question</font>: What does Everett think of the chord?<br/><font color=""blue"">Sentence(s)</font>: Everett is of the same opinion.","what is Everett's opinion on the chord?"
"3OQQD2WO8I6IQBPC4GJ3WSZJBY43IF","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3U5JL4WY5K93LMV5TJTOXRAMN7NX4L","A9HQ3E0F2AGVO","Submitted","Wed Mar 02 12:56:31 PST 2016","Wed Mar 02 12:58:16 PST 2016","Thu Mar 03 12:58:16 PST 2016","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","Every_Breath_You_Take-Origins_and_songwriting","<font color=""blue"">Question</font>: What was the song ""Every Breath You Take"" influenced by?<br/><font color=""blue"">Sentence(s)</font>: ""According to the ""Back to Mono"" box-set book, ""Every Breath You Take"" is influenced by a Gene Pitney song titled ""Every Breath I Take"".","Which song influenced ""Every Breath You Take"" according to the ""Back to Mono"" book?"
"37SQU136V7OBG2FZ95KEG030WCF11T","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3LS2AMNW5FQNGI4BQPD5HHKY7VZOQO","A2AMSSBUJF4PY5","Submitted","Wed Mar 02 12:47:09 PST 2016","Wed Mar 02 12:49:13 PST 2016","Thu Mar 03 12:49:13 PST 2016","","","","124","0% (0/0)","0% (0/0)","0% (0/0)","Free_Bird-Reception","<font color=""blue"">Question</font>: How long does the triple guitar solo that closes out ""Free Bird"" last?<br/><font color=""blue"">Sentence(s)</font>: Many recognize its 5:12 triple guitar solo section that closes it out.","For how long does ""Free Bird""'s triple guitar solo last?"
"39KV3A5D187PL8TVB4G7DBHMPYR7SF","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3URFVVM165IR7FPZ978R7GORUK9UZ2","A3BFMY5OX2WMUW","Submitted","Wed Mar 02 12:56:48 PST 2016","Wed Mar 02 12:58:22 PST 2016","Thu Mar 03 12:58:22 PST 2016","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","She_Will_Be_Loved-Abstract","<font color=""blue"">Question</font>: In what position did the song peak in the UK?<br/><font color=""blue"">Sentence(s)</font>: It peaked at #4 in the United Kingdom.","Which position did the song peak at in the UK?"
"3PUV2Q8SV446LVD3RVXYNEHI7L8DBD","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3TS1AR6UQQEJ4NM3VNL9UWUPA4IF7X","AM3FJP29J6RXZ","Submitted","Wed Mar 02 12:54:33 PST 2016","Wed Mar 02 12:55:20 PST 2016","Thu Mar 03 12:55:20 PST 2016","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","Counting_Stars-Abstract","<font color=""blue"">Question</font>: Who wrote the song ""Counting Stars?""<br/><font color=""blue"">Sentence(s)</font>: The song was written by lead singer Ryan Tedder, and produced by Tedder and Noel Zancanella.","Who were the authors of the song ""Counting Stars""?"
"35F6NGNVM8JQ086A04LXNGD8RH57T4","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 12:44:04 PST 2016","1","BatchId:2292940;","180","86400","Wed Mar 09 12:44:04 PST 2016","","","3GD6L00D3SXBZBZISU8DOCNL4JU1MT","A3BFMY5OX2WMUW","Submitted","Wed Mar 02 12:52:13 PST 2016","Wed Mar 02 12:53:18 PST 2016","Thu Mar 03 12:53:18 PST 2016","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","How_to_Save_a_Life-Release","<font color=""blue"">Question</font>: What was the 2nd single from How to Save a Life?<br/><font color=""blue"">Sentence(s)</font>: The release of the second single, ""How to Save a Life"", a world-wide smash, helped the album enter the top 5 in several charts across the world, and brought The Fray mainstream popularity.","Which song was the 2nd single from How to Save a Life?"
