"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"3ICOHX7ENCBATEOTPABT9F3KGUT0EQ","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:50 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:50 PST 2016","","","3IO1LGZLK9XRL8YB4ZABEQD7SQE865","A4T1X0PO5N1G9","Submitted","Wed Mar 02 18:01:17 PST 2016","Wed Mar 02 18:01:41 PST 2016","Thu Mar 03 18:01:41 PST 2016","","","","24","100% (294/294)","100% (294/294)","100% (268/268)","Rolling_in_the_Deep-Media_usage","<font color=""blue"">Question</font>: How many TV series have featured the song?<br/><font color=""blue"">Sentence(s)</font>: It has since been featured in several television series such as in ""90210"" third season, in ""Doctor Who"" sixth series premiere, in ""One Tree Hill"" eighth season, in ""Gossip Girl"" fourth season finale, and in ""The Secret Life of the American Teenager"" fourth season.","The song was featured on how many TV series?"
"34R3P23QHS1FLEGG8ICK1D919FZHWO","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3LEIZ60CDJZTNN1WBWD0BK1DH0VZ9E","A26T6O5EFR54A9","Submitted","Wed Mar 02 18:17:45 PST 2016","Wed Mar 02 18:19:04 PST 2016","Thu Mar 03 18:19:04 PST 2016","","","","79","100% (14/14)","100% (14/14)","100% (14/14)","Gangnam_Style-Music_industry","<font color=""blue"">Question</font>: How did Billboard's ranking methodology change after the success of Gangam Style?<br/><font color=""blue"">Sentence(s)</font>: The ""Harvard Business Review"" published an article written by Kevin Evers, who explained how ""Gangnam Style"" had changed Billboard's ranking methodology of its music charts.</br>Instead of relying solely on radio plays and paid purchases, Billboard started to place a heavier emphasis on digital sales and YouTube views.","How did Billboard change its ranking methodology in response to Gangam Style?"
"3BAWBGQGYLZ5D0AZ5ZLCOY1TO31V7Q","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","37UQDCYH6XV80K8TV2QDCIXBYZ07V9","A4T1X0PO5N1G9","Submitted","Wed Mar 02 18:06:08 PST 2016","Wed Mar 02 18:06:35 PST 2016","Thu Mar 03 18:06:35 PST 2016","","","","27","100% (294/294)","100% (294/294)","100% (268/268)","Let_It_Be-Personnel","<font color=""blue"">Question</font>: Who provided the backing vocals for ""Let It Be""?<br/><font color=""blue"">Sentence(s)</font>: Linda McCartney – backing vocals on ""Let It Be""","Who did the backing vocals for ""Let it be""?"
"3ZC62PVYDHARW4LLNRQS6IB267OXXQ","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3U0SRXB7CD55AYJZ2P2S7IUYD8QRN9","A1GCJH6X0BRA46","Submitted","Wed Mar 02 17:59:27 PST 2016","Wed Mar 02 18:02:00 PST 2016","Thu Mar 03 18:02:00 PST 2016","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","Hey_Jude-Critical_reception","<font color=""blue"">Question</font>: Where did Rolling Stone place ""Hey Jude"" on it's list of best Beatles songs?<br/><font color=""blue"">Sentence(s)</font>: Also in 2010, ""Rolling Stone"" ranked the song at number seven on the Beatles' 100 Greatest Songs.","Among best Beatles songs what rank does Rolling Stone place ""Hey Jude""?"
"3UL5XDRDNCJSFK039DV5Y03PMZ685K","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3OSWBBLG1EXGLIEYMUUH0V4S0LCDXC","A4T1X0PO5N1G9","Submitted","Wed Mar 02 18:16:13 PST 2016","Wed Mar 02 18:16:47 PST 2016","Thu Mar 03 18:16:47 PST 2016","","","","34","100% (294/294)","100% (294/294)","100% (268/268)","I_Want_to_Hold_Your_Hand-Background_and_composition","<font color=""blue"">Question</font>: Who encouraged Lennon and McCartney to write a song?<br/><font color=""blue"">Sentence(s)</font>: Although it is said that Brian Epstein had encouraged Lennon and McCartney to write a song to appeal to American listeners this has been denied by George Martin.","Why did Lennon and McCartney write a song together?"
"3MQY1YVHS3KJILFNU6DHRVQEAV0B2L","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3JZQSN0I3QA2XGX4OQP3097I98SGFU","A4T1X0PO5N1G9","Submitted","Wed Mar 02 17:49:29 PST 2016","Wed Mar 02 17:50:11 PST 2016","Thu Mar 03 17:50:11 PST 2016","","","","42","100% (294/294)","100% (294/294)","100% (268/268)","Every_Breath_You_Take-Track_listing","<font color=""blue"">Question</font>: How long is the track ""Murder By Numbers""?<br/><font color=""blue"">Sentence(s)</font>:  ""Murder By Numbers"" – 4:31","What is the length of ""Murder By Numbers""?"
"3CMIQF80GNQU4S0D0QMACX2PC02Q6S","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3U5NZHP4LR2SOPH9MZ3QX3XNQESPH5","A4T1X0PO5N1G9","Submitted","Wed Mar 02 17:51:32 PST 2016","Wed Mar 02 17:52:03 PST 2016","Thu Mar 03 17:52:03 PST 2016","","","","31","100% (294/294)","100% (294/294)","100% (268/268)","Free_Bird-Legacy","<font color=""blue"">Question</font>: When was Lynrd Skynyrd's first live album released?<br/><font color=""blue"">Sentence(s)</font>: This can be traced back to Skynyrd's first live album, 1976's ""One More from the Road"".","What year was Sjynard's first live album released?"
"3DW3BNF1GHI9DEFIF4DI2YXOZN7V8D","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3ATTHHXXWAOXTTUKE8VSRSK5SQHIXG","A2J3GYERCQACH0","Submitted","Wed Mar 02 17:55:02 PST 2016","Wed Mar 02 17:55:57 PST 2016","Thu Mar 03 17:55:57 PST 2016","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","How_to_Save_a_Life-Singles","<font color=""blue"">Question</font>: What was the name of the band's third single?<br/><font color=""blue"">Sentence(s)</font>: ""Look After You"" was released as the band's third single; the song peaked at position 59 in the Billboard Hot 100, becoming the band's first single to miss the Top 40.","What is the name of the band's third single?"
"35NNO802AVWPUFIMMZ3I56XPGGANIW","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3A9AA95ATWMG8WXELX2H86UXL52P5P","A4T1X0PO5N1G9","Submitted","Wed Mar 02 17:59:43 PST 2016","Wed Mar 02 18:00:08 PST 2016","Thu Mar 03 18:00:08 PST 2016","","","","25","100% (294/294)","100% (294/294)","100% (268/268)","Chasing_Cars-Music_video","<font color=""blue"">Question</font>: Who is the actor in the video?<br/><font color=""blue"">Sentence(s)</font>: There are two music videos: one for UK, one for the US.In the music video for UK, Gary Lightbody lies on open ground as cameras film him from different angles.","Who was in the UK video for this song?"
"37S0QRNUFBGB22J57B28AKDGOP788M","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","339ANSOTR52R9TVDFPG31YC3WH2IKR","A4T1X0PO5N1G9","Submitted","Wed Mar 02 17:53:25 PST 2016","Wed Mar 02 17:53:52 PST 2016","Thu Mar 03 17:53:52 PST 2016","","","","27","100% (294/294)","100% (294/294)","100% (268/268)","Viva_la_Vida-Critical_response","<font color=""blue"">Question</font>: At what year did ""Viva la Vida"" won Grammy Award?<br/><font color=""blue"">Sentence(s)</font>: """"Viva la Vida"" was nominated for ""Record of the Year"", and won ""Song of the Year"", and ""Best Pop Performance by a Duo or a Group"" at the 2009 Grammy Awards.","When did ""Viva la Vida"" win a Grammy?"
"3A9LA2FRWSEUAEL6IN863WN8IH5HXH","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3DPNQGW4LLFQ27B9SWKYXEX2Q4M46Y","A26T6O5EFR54A9","Submitted","Wed Mar 02 18:34:53 PST 2016","Wed Mar 02 18:35:26 PST 2016","Thu Mar 03 18:35:26 PST 2016","","","","33","100% (14/14)","100% (14/14)","100% (14/14)","Love_the_Way_You_Lie-Recording","<font color=""blue"">Question</font>: Who provided additional vocal production?<br/><font color=""blue"">Sentence(s)</font>: The American songwriter Makeba Riddick provided additional vocal production.","Who is the artist responsible for additional vocal production?"
"3QREJ3J433XQCA5PAP8F5U8D3PZKL2","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","3N4BPTXIO8SWIKQD965HK10EQCRUKD","A4T1X0PO5N1G9","Submitted","Wed Mar 02 18:11:34 PST 2016","Wed Mar 02 18:12:06 PST 2016","Thu Mar 03 18:12:06 PST 2016","","","","32","100% (294/294)","100% (294/294)","100% (268/268)","All_I_Want_for_Christmas_Is_You-Remixes,_Extra_Festive,_and_Superfestive_versions","<font color=""blue"">Question</font>: What album does the song appear on as a bonus track?<br/><font color=""blue"">Sentence(s)</font>: The remix appears on Carey's compilation album ""Greatest Hits"" (2001) as a bonus track.","What album features this son as a bonus track?"
"3WRBLBQ2GR88DSKKV51H9IOWTA80G7","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Wed Mar 02 17:41:51 PST 2016","1","BatchId:2293365;","180","86400","Wed Mar 09 17:41:51 PST 2016","","","339ANSOTR52R9TVDFPG31YC3WH6IKV","A26T6O5EFR54A9","Submitted","Wed Mar 02 18:31:17 PST 2016","Wed Mar 02 18:32:22 PST 2016","Thu Mar 03 18:32:22 PST 2016","","","","65","100% (14/14)","100% (14/14)","100% (14/14)","Prison_Break-Filming","<font color=""blue"">Question</font>: Where was Prison Break filmed?<br/><font color=""blue"">Sentence(s)</font>: The majority of the first season of the series was filmed on location in and around Chicago.</br>After it was closed down in 2002, Joliet Prison became the set of ""Prison Break"" in 2005, standing in as Fox River State Penitentiary on screen.</br>Scenes set in Lincoln's cell, the infirmary, and the prison yard were all shot on location at the prison.</br>Other sets were built at the prison, including the cell blocks that housed the general prison population; these blocks had three tiers of cells (as opposed to the real cell block's two) and had cells much larger than real cells to allow more space for the actors and cameras.</br>Exterior scenes were filmed in areas around Chicago, Woodstock, and Joliet in Illinois.</br>Other locations included O'Hare International Airport in Chicago and Toronto, Ontario in Canada.</br>Locations within a 30-minute radius of Dallas were chosen which included Little Elm, Decatur, and Mineral Wells.</br>For the final three episodes of the second season, filming took place in Pensacola, Florida to represent Panama.</br>Each episode took eight days to film and approximately $1.4 million went to the local economy per episode.The third season was shot in Dallas and had a budget of $3 million per episode.</br>Several of the exterior scenes with Lincoln and Gretchen negotiating the escape from the Panama jail were shot in the Casco Viejo quarter of Panama City.</br>The principal photography for the fourth season was relocated to Los Angeles, California.","Where is the bulk of the show Prison Break filmed?"
