"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"368IUKXGA5894GZY0D7LCSCF6CZ6PF","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3S0TNUHWKTIQ6HDQEMIPKWNZ8QWD8O","A2416IYI3FQMAG","Submitted","Thu Feb 25 12:36:46 PST 2016","Thu Feb 25 12:36:59 PST 2016","Fri Feb 26 12:36:59 PST 2016","","","","13","100% (26/26)","100% (26/26)","100% (26/26)","Rolling_in_the_Deep-Track_listing","<font color=""blue"">Question</font>: How long is ""Rolling in the Deep""?<br/><font color=""blue"">Sentence(s)</font>: ""Rolling in the Deep"" – 3:48</br>""Rolling in the Deep"" – 3:48</br>""Rolling in the Deep (Jamie xx Shuffle)"" – 4:17</br>""Rolling in the Deep (Acapella)"" – 3:56</br>""Rolling in the Deep (Avicii Remix)"" – 4:25</br>""Rolling in the Deep"" – 3:48","How long is Adele's ""Rolling in the Deep""?"
"39I4RL8QGJH3CCXWYC616LQAOUJ4HN","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3VZLGYJEYLAJOJJUECJERNNVNHIZXK","A2RMJNF6IPI42F","Submitted","Thu Feb 25 12:46:59 PST 2016","Thu Feb 25 12:47:20 PST 2016","Fri Feb 26 12:47:20 PST 2016","","","","21","100% (37/37)","100% (37/37)","100% (37/37)","Gangnam_Style-Song","<font color=""blue"">Question</font>: What was Time magazine's best song for 2012?<br/><font color=""blue"">Sentence(s)</font>: ""TIME"" magazine chose it as the second best song of 2012 after Usher's ""Climax"", writing ""The YouTube meme, a good-natured, mind-bendingly catchy lampoon [...] turned into a global obsession"".","What was the 2012 best song according to Time Magazine?"
"38DCH97KHH26SNFKK9GZL17UXE5JQP","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3TE3O8573089LCU6G648FUR01RV2RG","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:36:59 PST 2016","Thu Feb 25 12:37:23 PST 2016","Fri Feb 26 12:37:23 PST 2016","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","Let_It_Be-Concept","<font color=""blue"">Question</font>: When did the Beatles give up touring?<br/><font color=""blue"">Sentence(s)</font>: History.Concept.By late 1968, more than two years after the Beatles gave up touring, Paul McCartney was eager for the group to perform live again.","When did the Beatles stop touring?"
"3I4E7AFQ2KZJK37C1DAUQ6IHHL3TJC","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3RANCT1ZVFHVPHMJ3TSOLYHO2WAUBC","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:33:17 PST 2016","Thu Feb 25 12:33:38 PST 2016","Fri Feb 26 12:33:38 PST 2016","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Hey_Jude-Single_release","<font color=""blue"">Question</font>: Who wrote Macarthur Park?<br/><font color=""blue"">Sentence(s)</font>: The only other chart-topping song worldwide in the 1960s that ran over seven minutes was Richard Harris' ""MacArthur Park"".","Who is the writer of Macarthur Park?"
"344M16OZKIFDEAG0QGDRKRZXNVMENC","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","33PPO7FECVFJVNP3N8UGXLHDBMZIDZ","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:35:38 PST 2016","Thu Feb 25 12:36:04 PST 2016","Fri Feb 26 12:36:04 PST 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","I_Want_to_Hold_Your_Hand-Parodies_and_sampling","<font color=""blue"">Question</font>: Beatallica is a parody of the Beatles and what other band?<br/><font color=""blue"">Sentence(s)</font>:  Beatallica, a parody of both the Beatles and Metallica, recorded a parody titled ""I Want To Choke Your Band"".","Beatallica is a parody of what band besides the Beatles?"
"3VQTAXTYN3LS2XOPDQNNXEL6SU2BU1","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3CCZ6YKWR7JVG9H7486KMGUIFFE95Z","A2416IYI3FQMAG","Submitted","Thu Feb 25 12:32:37 PST 2016","Thu Feb 25 12:33:13 PST 2016","Fri Feb 26 12:33:13 PST 2016","","","","36","100% (26/26)","100% (26/26)","100% (26/26)","Every_Breath_You_Take-Music_video","<font color=""blue"">Question</font>: Who won the MTV cinemetography award for his work on the ""Every Breath You Take"" video?<br/><font color=""blue"">Sentence(s)</font>: Daniel Pearl won the first MTV cinematography award for his work on the video.","Who worked on the ""Every Breath You Take"" video and won the MTV cinemetography award for his work?"
"36AZSFEYZ40SFCDPIGXST0NP61BBVQ","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","39JEC7537U1EC13PMJYOS4PPYOKCVR","A2FV0CMG9S8CU0","Submitted","Thu Feb 25 12:36:56 PST 2016","Thu Feb 25 12:37:15 PST 2016","Fri Feb 26 12:37:15 PST 2016","","","","19","100% (1/1)","100% (1/1)","100% (1/1)","Free_Bird-Cover_versions","<font color=""blue"">Question</font>: What top 100 billboard song was sung by Will to Power  in 1988?<br/><font color=""blue"">Sentence(s)</font>: The American dance-pop group Will to Power created a medley of this song and the 1976 Peter Frampton song ""Baby, I Love Your Way"" in 1988.</br>1 on the ""Billboard"" Hot 100 chart.</br>Titled ""Baby, I Love Your Way/Freebird Medley"", it spent one week at No.","What Will to Power track made the Billboard Top 100 in 1988?"
"3RIHDBQ1NEYJG2M24G6XSF7AAL4MH0","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:15 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:15 PST 2016","","","3H7Z272LX77UAL0ZDKIOPVQU69YLPW","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:37:46 PST 2016","Thu Feb 25 12:38:03 PST 2016","Fri Feb 26 12:38:03 PST 2016","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Counting_Stars-Track_listing","<font color=""blue"">Question</font>: How long is the Lovelife remix<br/><font color=""blue"">Sentence(s)</font>:  ""Counting Stars"" (Lovelife remix) – 3:55","How long is the remix of Lovelife?"
"39WSF6KUV2LVWVGCRVD4ZGZ2D5REOR","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:16 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:16 PST 2016","","","3B3WTRP3DB23HCYKMP4MO9R6V5N92Y","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:32:28 PST 2016","Thu Feb 25 12:32:54 PST 2016","Fri Feb 26 12:32:54 PST 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","How_to_Save_a_Life-Track_listing","<font color=""blue"">Question</font>: What song is 3 minuts and 5 seconds long?<br/><font color=""blue"">Sentence(s)</font>: <li value=13>""Unsaid"" – 3:05","What is the song that is 3 minutes and 5 seconds long?"
"3MVY4USGB6NMASARUVK4407V2N0IS0","30EHNVFQMZ4WJS5A5VJJ6S91K09B1P","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.08","Thu Feb 25 12:29:16 PST 2016","1","BatchId:2284762;","180","86400","Thu Mar 03 12:29:16 PST 2016","","","3PS7W85Z8Z2X1BSX54OIPW0WVI29TS","A2TBXASXZIRNNW","Submitted","Thu Feb 25 12:39:12 PST 2016","Thu Feb 25 12:40:00 PST 2016","Fri Feb 26 12:40:00 PST 2016","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","Chasing_Cars-Critical","<font color=""blue"">Question</font>: When was Chasing Cars nominated for a Grammy Award?<br/><font color=""blue"">Sentence(s)</font>: Reception.Critical.The song was nominated for a 2007 Grammy Award for Best Rock Song, as well as for a 2007 BRIT Award for Best British Single.In 2007, ""Chasing Cars"" was voted number 1 in the Top 500 Songs: The Words Behind the Music, on Bristol's GWR FM (and other stations in The One Network).Yahoo!","When was the nomination for a Grammy Award announced for Chasing Cars?"
